store_id,category,adm_nm,date,time_slot,sales_hall,sales_delivery,orders,ingredient_cost,is_rain,is_heat,is_cold,holiday,fest_mult,n_comp_90d,qty_계란,qty_깐마늘,qty_닭,qty_대파,qty_무,qty_배추,qty_삼겹살,qty_양파
S2,한식,북구 침산2동,2024-12-06,점심,312000,55100,33,35860,False,False,False,,1.0,2,0.66,0.33,0.0,0.99,1.65,2.64,0.0,1.65
S2,한식,북구 침산2동,2024-12-07,점심,311800,55000,33,35960,False,False,False,,1.0,2,0.66,0.33,0.0,0.99,1.65,2.64,0.0,1.65
S2,한식,북구 침산2동,2024-12-08,점심,259700,45800,28,30510,False,False,False,,1.0,2,0.56,0.28,0.0,0.84,1.4,2.24,0.0,1.4
S2,한식,북구 침산2동,2024-12-09,점심,259500,45800,28,30610,False,False,False,,1.0,2,0.56,0.28,0.0,0.84,1.4,2.24,0.0,1.4
S2,한식,북구 침산2동,2024-12-10,점심,259300,45800,28,30980,False,False,False,,1.0,2,0.56,0.28,0.0,0.84,1.4,2.24,0.0,1.4
S2,한식,북구 침산2동,2024-12-11,점심,259100,45700,28,30890,False,False,False,,1.0,2,0.56,0.28,0.0,0.84,1.4,2.24,0.0,1.4
S2,한식,북구 침산2동,2024-12-12,점심,259000,45700,28,29230,False,False,False,,1.0,2,0.56,0.28,0.0,0.84,1.4,2.24,0.0,1.4
S2,한식,북구 침산2동,2024-12-13,점심,310500,54800,33,34300,False,False,False,,1.0,2,0.66,0.33,0.0,0.99,1.65,2.64,0.0,1.65
S2,한식,북구 침산2동,2024-12-14,점심,310300,54800,33,34300,False,False,False,,1.0,2,0.66,0.33,0.0,0.99,1.65,2.64,0.0,1.65
S2,한식,북구 침산2동,2024-12-15,점심,258400,45600,28,29110,False,False,False,,1.0,2,0.56,0.28,0.0,0.84,1.4,2.24,0.0,1.4
S2,한식,북구 침산2동,2024-12-16,점심,258200,45600,28,29670,False,False,False,,1.0,2,0.56,0.28,0.0,0.84,1.4,2.24,0.0,1.4
S2,한식,북구 침산2동,2024-12-17,점심,258000,45500,28,29320,False,False,False,,1.0,2,0.56,0.28,0.0,0.84,1.4,2.24,0.0,1.4
S2,한식,북구 침산2동,2024-12-18,점심,257900,45500,28,29600,False,False,False,,1.0,2,0.56,0.28,0.0,0.84,1.4,2.24,0.0,1.4
S2,한식,북구 침산2동,2024-12-19,점심,231900,45500,25,25910,False,False,True,,1.0,2,0.5,0.25,0.0,0.75,1.25,2.0,0.0,1.25
S2,한식,북구 침산2동,2024-12-20,점심,309000,54500,33,34360,False,False,False,,1.0,2,0.66,0.33,0.0,0.99,1.65,2.64,0.0,1.65
S2,한식,북구 침산2동,2024-12-21,점심,308700,54500,33,34500,False,False,False,,1.0,2,0.66,0.33,0.0,0.99,1.65,2.64,0.0,1.65
S2,한식,북구 침산2동,2024-12-22,점심,257100,45400,28,28920,False,False,False,,1.0,2,0.56,0.28,0.0,0.84,1.4,2.24,0.0,1.4
S2,한식,북구 침산2동,2024-12-23,점심,256900,45300,27,28320,False,False,False,,1.0,2,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2024-12-24,점심,256700,45300,27,28730,False,False,False,,1.0,2,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2024-12-25,점심,218000,38500,23,24470,False,False,False,성탄절,1.0,2,0.46,0.23,0.0,0.69,1.15,1.84,0.0,1.15
S2,한식,북구 침산2동,2024-12-26,점심,256300,45200,27,29350,False,False,False,,1.0,2,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2024-12-27,점심,307300,54200,33,35880,False,False,False,,1.0,2,0.66,0.33,0.0,0.99,1.65,2.64,0.0,1.65
S2,한식,북구 침산2동,2024-12-28,점심,307000,54200,33,36260,False,False,False,,1.0,2,0.66,0.33,0.0,0.99,1.65,2.64,0.0,1.65
S2,한식,북구 침산2동,2024-12-29,점심,255700,45100,27,29670,False,False,False,,1.0,2,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2024-12-30,점심,255400,45100,27,28480,False,False,False,,1.0,2,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2024-12-31,점심,255200,45000,27,29340,False,False,False,,1.0,2,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-01-01,점심,216900,38300,23,24820,False,False,False,신정,1.0,2,0.46,0.23,0.0,0.69,1.15,1.84,0.0,1.15
S2,한식,북구 침산2동,2025-01-02,점심,255000,45000,27,28900,False,False,False,,1.0,2,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-01-03,점심,305700,54000,33,35580,False,False,False,,1.0,2,0.66,0.33,0.0,0.99,1.65,2.64,0.0,1.65
S2,한식,북구 침산2동,2025-01-04,점심,305500,53900,33,35580,False,False,False,,1.0,2,0.66,0.33,0.0,0.99,1.65,2.64,0.0,1.65
S2,한식,북구 침산2동,2025-01-05,점심,254300,44900,27,29110,False,False,False,,1.0,2,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-01-06,점심,254100,44800,27,28710,False,False,False,,1.0,2,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-01-07,점심,253900,44800,27,28710,False,False,False,,1.0,2,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-01-08,점심,253700,44800,27,28710,False,False,False,,1.0,2,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-01-09,점심,228100,44700,25,24860,False,False,True,,1.0,2,0.5,0.25,0.0,0.75,1.25,2.0,0.0,1.25
S2,한식,북구 침산2동,2025-01-10,점심,273500,53600,30,29560,False,False,True,,1.0,2,0.6,0.3,0.0,0.9,1.5,2.4,0.0,1.5
S2,한식,북구 침산2동,2025-01-11,점심,273300,53600,30,29560,False,False,True,,1.0,2,0.6,0.3,0.0,0.9,1.5,2.4,0.0,1.5
S2,한식,북구 침산2동,2025-01-12,점심,252800,44600,27,26600,False,False,False,,1.0,2,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-01-13,점심,252600,44600,27,26600,False,False,False,,1.0,2,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-01-14,점심,252400,44500,27,26950,False,False,False,,1.0,2,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-01-15,점심,252200,44500,27,26580,False,False,False,,1.0,2,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-01-16,점심,252000,44500,27,26020,False,False,False,,1.0,2,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-01-17,점심,302100,53300,32,31190,False,False,False,,1.0,2,0.64,0.32,0.0,0.96,1.6,2.56,0.0,1.6
S2,한식,북구 침산2동,2025-01-18,점심,271700,53300,30,29240,False,False,True,,1.0,2,0.6,0.3,0.0,0.9,1.5,2.4,0.0,1.5
S2,한식,북구 침산2동,2025-01-19,점심,251300,44400,27,26310,False,False,False,,1.0,2,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-01-20,점심,251100,44300,27,26050,False,False,False,,1.0,2,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-01-21,점심,250900,44300,27,26050,False,False,False,,1.0,2,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-01-22,점심,250700,44200,27,26050,False,False,False,,1.0,2,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-01-23,점심,250500,44200,27,26700,False,False,False,,1.0,2,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-01-24,점심,300300,53000,32,31840,False,False,False,,1.0,2,0.64,0.32,0.0,0.96,1.6,2.56,0.0,1.6
S2,한식,북구 침산2동,2025-01-25,점심,300000,52900,32,31840,False,False,False,,1.0,2,0.64,0.32,0.0,0.96,1.6,2.56,0.0,1.6
S2,한식,북구 침산2동,2025-01-26,점심,249800,44100,27,26870,False,False,False,,1.0,2,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-01-27,점심,212200,37400,23,22890,False,False,False,임시공휴일,1.0,2,0.46,0.23,0.0,0.69,1.15,1.84,0.0,1.15
S2,한식,북구 침산2동,2025-01-28,점심,106000,18700,11,10950,False,False,False,설날,1.0,2,0.22,0.11,0.0,0.33,0.55,0.88,0.0,0.55
S2,한식,북구 침산2동,2025-01-29,점심,105900,18700,11,10950,False,False,False,설날,1.0,2,0.22,0.11,0.0,0.33,0.55,0.88,0.0,0.55
S2,한식,북구 침산2동,2025-01-30,점심,105800,18700,11,11000,False,False,False,설날,1.0,2,0.22,0.11,0.0,0.33,0.55,0.88,0.0,0.55
S2,한식,북구 침산2동,2025-01-31,점심,298500,52700,32,34030,False,False,False,,1.0,2,0.64,0.32,0.0,0.96,1.6,2.56,0.0,1.6
S2,한식,북구 침산2동,2025-02-01,점심,238600,68400,28,29780,True,False,False,,1.0,2,0.56,0.28,0.0,0.84,1.4,2.24,0.0,1.4
S2,한식,북구 침산2동,2025-02-02,점심,248300,43800,27,28710,False,False,False,,1.0,2,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-02-03,점심,248100,43800,27,29080,False,False,False,,1.0,2,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-02-04,점심,230000,45100,25,26390,False,False,True,,1.0,1,0.5,0.25,0.0,0.75,1.25,2.0,0.0,1.25
S2,한식,북구 침산2동,2025-02-05,점심,229800,45100,25,26500,False,False,True,,1.0,1,0.5,0.25,0.0,0.75,1.25,2.0,0.0,1.25
S2,한식,북구 침산2동,2025-02-06,점심,229700,45000,25,28360,False,False,True,,1.0,1,0.5,0.25,0.0,0.75,1.25,2.0,0.0,1.25
S2,한식,북구 침산2동,2025-02-07,점심,275400,54000,30,34930,False,False,True,,1.0,1,0.6,0.3,0.0,0.9,1.5,2.4,0.0,1.5
S2,한식,북구 침산2동,2025-02-08,점심,275100,53900,30,34930,False,False,True,,1.0,1,0.6,0.3,0.0,0.9,1.5,2.4,0.0,1.5
S2,한식,북구 침산2동,2025-02-09,점심,229100,44900,25,29110,False,False,True,,1.0,1,0.5,0.25,0.0,0.75,1.25,2.0,0.0,1.25
S2,한식,북구 침산2동,2025-02-10,점심,254300,44900,27,31520,False,False,False,,1.0,1,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-02-11,점심,228700,44800,25,29330,False,False,True,,1.0,1,0.5,0.25,0.0,0.75,1.25,2.0,0.0,1.25
S2,한식,북구 침산2동,2025-02-12,점심,203200,58300,24,28180,True,False,False,,1.0,1,0.48,0.24,0.0,0.72,1.2,1.92,0.0,1.2
S2,한식,북구 침산2동,2025-02-13,점심,253700,44800,27,31610,False,False,False,,1.0,1,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-02-14,점심,304300,53700,33,38930,False,False,False,,1.0,1,0.66,0.33,0.0,0.99,1.65,2.64,0.0,1.65
S2,한식,북구 침산2동,2025-02-15,점심,304000,53700,33,38930,False,False,False,,1.0,1,0.66,0.33,0.0,0.99,1.65,2.64,0.0,1.65
S2,한식,북구 침산2동,2025-02-16,점심,253200,44700,27,31850,False,False,False,,1.0,1,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-02-17,점심,253000,44600,27,32090,False,False,False,,1.0,1,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-02-18,점심,252800,44600,27,32460,False,False,False,,1.0,1,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-02-19,점심,252600,44600,27,32460,False,False,False,,1.0,1,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-02-20,점심,252400,44500,27,32420,False,False,False,,1.0,1,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-02-21,점심,302700,53400,32,38140,False,False,False,,1.0,1,0.64,0.32,0.0,0.96,1.6,2.56,0.0,1.6
S2,한식,북구 침산2동,2025-02-22,점심,302400,53400,32,38140,False,False,False,,1.0,1,0.64,0.32,0.0,0.96,1.6,2.56,0.0,1.6
S2,한식,북구 침산2동,2025-02-23,점심,251900,44400,27,32180,False,False,False,,1.0,1,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-02-24,점심,251700,44400,27,32420,False,False,False,,1.0,1,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-02-25,점심,251500,44400,27,32420,False,False,False,,1.0,1,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-02-26,점심,251300,44400,27,32150,False,False,False,,1.0,1,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-02-27,점심,251200,44300,27,31890,False,False,False,,1.0,1,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-02-28,점심,301200,53200,32,36270,False,False,False,,1.0,1,0.64,0.32,0.0,0.96,1.6,2.56,0.0,1.6
S2,한식,북구 침산2동,2025-03-01,점심,255900,45200,27,30600,False,False,False,삼일절,1.0,1,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-03-02,점심,258400,45600,28,31730,False,False,False,,1.0,0,0.56,0.28,0.0,0.84,1.4,2.24,0.0,1.4
S2,한식,북구 침산2동,2025-03-03,점심,175600,50400,21,23800,True,False,False,대체공휴일(삼일절),1.0,0,0.42,0.21,0.0,0.63,1.05,1.68,0.0,1.05
S2,한식,북구 침산2동,2025-03-04,점심,258100,45500,28,31770,False,False,False,,1.0,0,0.56,0.28,0.0,0.84,1.4,2.24,0.0,1.4
S2,한식,북구 침산2동,2025-03-05,점심,257900,45500,28,31800,False,False,False,,1.0,0,0.56,0.28,0.0,0.84,1.4,2.24,0.0,1.4
S2,한식,북구 침산2동,2025-03-06,점심,257800,45500,28,33200,False,False,False,,1.0,0,0.56,0.28,0.0,0.84,1.4,2.24,0.0,1.4
S2,한식,북구 침산2동,2025-03-07,점심,309200,54600,33,39130,False,False,False,,1.0,0,0.66,0.33,0.0,0.99,1.65,2.64,0.0,1.65
S2,한식,북구 침산2동,2025-03-08,점심,309000,54500,33,39130,False,False,False,,1.0,0,0.66,0.33,0.0,0.99,1.65,2.64,0.0,1.65
S2,한식,북구 침산2동,2025-03-09,점심,257300,45400,28,33200,False,False,False,,1.0,0,0.56,0.28,0.0,0.84,1.4,2.24,0.0,1.4
S2,한식,북구 침산2동,2025-03-10,점심,257200,45400,28,33450,False,False,False,,1.0,0,0.56,0.28,0.0,0.84,1.4,2.24,0.0,1.4
S2,한식,북구 침산2동,2025-03-11,점심,257100,45400,28,34140,False,False,False,,1.0,0,0.56,0.28,0.0,0.84,1.4,2.24,0.0,1.4
S2,한식,북구 침산2동,2025-03-12,점심,256900,45300,27,32990,False,False,False,,1.0,0,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-03-13,점심,256800,45300,27,33980,False,False,False,,1.0,0,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-03-14,점심,308000,54400,33,41390,False,False,False,,1.0,0,0.66,0.33,0.0,0.99,1.65,2.64,0.0,1.65
S2,한식,북구 침산2동,2025-03-15,점심,307800,54300,33,41390,False,False,False,,1.0,0,0.66,0.33,0.0,0.99,1.65,2.64,0.0,1.65
S2,한식,북구 침산2동,2025-03-16,점심,256400,45200,27,33860,False,False,False,,1.0,0,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-03-17,점심,256300,45200,27,33560,False,False,False,,1.0,0,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-03-18,점심,256200,45200,27,33560,False,False,False,,1.0,0,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-03-19,점심,256100,45200,27,33360,False,False,False,,1.0,0,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-03-20,점심,255900,45200,27,34210,False,False,False,,1.0,0,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-03-21,점심,307000,54200,33,41860,False,False,False,,1.0,0,0.66,0.33,0.0,0.99,1.65,2.64,0.0,1.65
S2,한식,북구 침산2동,2025-03-22,점심,306900,54200,33,41860,False,False,False,,1.0,0,0.66,0.33,0.0,0.99,1.65,2.64,0.0,1.65
S2,한식,북구 침산2동,2025-03-23,점심,255600,45100,27,34250,False,False,False,,1.0,0,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-03-24,점심,255500,45100,27,33670,False,False,False,,1.0,0,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-03-25,점심,255400,45100,27,33670,False,False,False,,1.0,0,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-03-26,점심,255400,45100,27,33670,False,False,False,,1.0,0,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-03-27,점심,255300,45000,27,32770,False,False,False,,1.0,0,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-03-28,점심,306200,54000,33,40050,False,False,False,,1.0,0,0.66,0.33,0.0,0.99,1.65,2.64,0.0,1.65
S2,한식,북구 침산2동,2025-03-29,점심,306100,54000,33,40050,False,False,False,,1.0,0,0.66,0.33,0.0,0.99,1.65,2.64,0.0,1.65
S2,한식,북구 침산2동,2025-03-30,점심,255000,45000,27,32770,False,False,False,,1.0,0,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-03-31,점심,255000,45000,27,32490,False,False,False,,1.0,0,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-04-01,점심,254900,45000,27,32490,False,False,False,,1.0,0,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-04-02,점심,203900,58500,24,28880,True,False,False,,1.0,0,0.48,0.24,0.0,0.72,1.2,1.92,0.0,1.2
S2,한식,북구 침산2동,2025-04-03,점심,254800,45000,27,33420,False,False,False,,1.0,0,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-04-04,점심,305700,53900,33,40210,False,False,False,,1.0,0,0.66,0.33,0.0,0.99,1.65,2.64,0.0,1.65
S2,한식,북구 침산2동,2025-04-05,점심,305600,53900,33,40210,False,False,False,,1.0,0,0.66,0.33,0.0,0.99,1.65,2.64,0.0,1.65
S2,한식,북구 침산2동,2025-04-06,점심,254600,44900,27,32900,False,False,False,,1.0,0,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-04-07,점심,254600,44900,27,34130,False,False,False,,1.0,0,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-04-08,점심,254500,44900,27,34160,False,False,False,,1.0,0,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-04-09,점심,254500,44900,27,34400,False,False,False,,1.0,0,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-04-10,점심,254500,44900,27,33010,False,False,False,,1.0,0,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-04-11,점심,305300,53900,33,40340,False,False,False,,1.0,0,0.66,0.33,0.0,0.99,1.65,2.64,0.0,1.65
S2,한식,북구 침산2동,2025-04-12,점심,244200,70000,29,35450,True,False,False,,1.0,0,0.58,0.29,0.0,0.87,1.45,2.32,0.0,1.45
S2,한식,북구 침산2동,2025-04-13,점심,203500,58400,24,29340,True,False,False,,1.0,0,0.48,0.24,0.0,0.72,1.2,1.92,0.0,1.2
S2,한식,북구 침산2동,2025-04-14,점심,203500,58400,24,29560,True,False,False,,1.0,0,0.48,0.24,0.0,0.72,1.2,1.92,0.0,1.2
S2,한식,북구 침산2동,2025-04-15,점심,254400,44900,27,33180,False,False,False,,1.0,0,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-04-16,점심,254400,44900,27,33200,False,False,False,,1.0,0,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-04-17,점심,254400,44900,27,31490,False,False,False,,1.0,0,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-04-18,점심,305200,53900,33,38080,False,False,False,,1.0,0,0.66,0.33,0.0,0.99,1.65,2.64,0.0,1.65
S2,한식,북구 침산2동,2025-04-19,점심,305200,53900,33,38080,False,False,False,,1.0,0,0.66,0.33,0.0,0.99,1.65,2.64,0.0,1.65
S2,한식,북구 침산2동,2025-04-20,점심,254400,44900,27,31160,False,False,False,,1.0,0,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-04-21,점심,254400,44900,27,32140,False,False,False,,1.0,0,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-04-22,점심,203500,58400,24,28570,True,False,False,,1.0,0,0.48,0.24,0.0,0.72,1.2,1.92,0.0,1.2
S2,한식,북구 침산2동,2025-04-23,점심,254400,44900,27,32100,False,False,False,,1.0,0,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-04-24,점심,254400,44900,27,30740,False,False,False,,1.0,0,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-04-25,점심,305400,53900,33,37560,False,False,False,,1.0,0,0.66,0.33,0.0,0.99,1.65,2.64,0.0,1.65
S2,한식,북구 침산2동,2025-04-26,점심,305400,53900,33,37560,False,False,False,,1.0,0,0.66,0.33,0.0,0.99,1.65,2.64,0.0,1.65
S2,한식,북구 침산2동,2025-04-27,점심,254500,44900,27,30730,False,False,False,,1.0,0,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-04-28,점심,254600,44900,27,30730,False,False,False,,1.0,0,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-04-29,점심,254600,44900,27,31140,False,False,False,,1.0,0,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-04-30,점심,254700,44900,27,30950,False,False,False,,1.0,0,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-05-01,점심,203800,58400,24,27510,True,False,False,,1.0,0,0.48,0.24,0.0,0.72,1.2,1.92,0.0,1.2
S2,한식,북구 침산2동,2025-05-02,점심,305700,54000,33,35850,False,False,False,,1.0,0,0.66,0.33,0.0,0.99,1.65,2.64,0.0,1.65
S2,한식,북구 침산2동,2025-05-03,점심,244600,70200,29,31510,True,False,False,,1.0,0,0.58,0.29,0.0,0.87,1.45,2.32,0.0,1.45
S2,한식,북구 침산2동,2025-05-04,점심,254900,45000,27,29330,False,False,False,,1.0,0,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-05-05,점심,216700,38200,23,24990,False,False,False,어린이날·부처님오신날,1.0,0,0.46,0.23,0.0,0.69,1.15,1.84,0.0,1.15
S2,한식,북구 침산2동,2025-05-06,점심,216800,38300,23,24990,False,False,False,대체공휴일,1.0,0,0.46,0.23,0.0,0.69,1.15,1.84,0.0,1.15
S2,한식,북구 침산2동,2025-05-07,점심,255100,45000,27,29240,False,False,False,,1.0,0,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-05-08,점심,247500,43700,26,27640,False,False,False,,1.0,1,0.52,0.26,0.0,0.78,1.3,2.08,0.0,1.3
S2,한식,북구 침산2동,2025-05-09,점심,237700,68200,28,30050,True,False,False,,1.0,1,0.56,0.28,0.0,0.84,1.4,2.24,0.0,1.4
S2,한식,북구 침산2동,2025-05-10,점심,297200,52500,32,34340,False,False,False,,1.0,1,0.64,0.32,0.0,0.96,1.6,2.56,0.0,1.6
S2,한식,북구 침산2동,2025-05-11,점심,247800,43700,26,27900,False,False,False,,1.0,1,0.52,0.26,0.0,0.78,1.3,2.08,0.0,1.3
S2,한식,북구 침산2동,2025-05-12,점심,247900,43700,27,28880,False,False,False,,1.0,1,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-05-13,점심,248000,43800,27,29000,False,False,False,,1.0,1,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-05-14,점심,248100,43800,27,29000,False,False,False,,1.0,1,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-05-15,점심,248200,43800,27,26700,False,False,False,,1.0,1,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-05-16,점심,238300,68300,28,27690,True,False,False,,1.0,1,0.56,0.28,0.0,0.84,1.4,2.24,0.0,1.4
S2,한식,북구 침산2동,2025-05-17,점심,298000,52600,32,31640,False,False,False,,1.0,1,0.64,0.32,0.0,0.96,1.6,2.56,0.0,1.6
S2,한식,북구 침산2동,2025-05-18,점심,248500,43800,27,26700,False,False,False,,1.0,1,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-05-19,점심,248600,43900,27,26840,False,False,False,,1.0,1,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-05-20,점심,223800,43900,24,23860,False,True,False,,1.0,1,0.48,0.24,0.0,0.72,1.2,1.92,0.0,1.2
S2,한식,북구 침산2동,2025-05-21,점심,248800,43900,27,26740,False,False,False,,1.0,1,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-05-22,점심,248900,43900,27,24010,False,False,False,,1.0,1,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-05-23,점심,298900,52700,32,28460,False,False,False,,1.0,1,0.64,0.32,0.0,0.96,1.6,2.56,0.0,1.6
S2,한식,북구 침산2동,2025-05-24,점심,299000,52800,32,28460,False,False,False,,1.0,1,0.64,0.32,0.0,0.96,1.6,2.56,0.0,1.6
S2,한식,북구 침산2동,2025-05-25,점심,249300,44000,27,24020,False,False,False,,1.0,1,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
S2,한식,북구 침산2동,2025-05-26,점심,249500,44000,27,23940,False,False,False,,1.0,1,0.54,0.27,0.0,0.81,1.35,2.16,0.0,1.35
